['10/27/2014', '9:17:21 AM', '1.046260E-1', '1.000282E+0', '1.046015E-1', '0.000000E+0', '0.000000E+0', '0.000000E+0', '0.000000E+0', '0.000000E+0', '0.000000E+0', '0.000000E+0', '0.000000E+0', '0.000000E+0', '25.140999', '25.372795', '24.132872', '25.107883', '26.866590', '29.931444', '29.581913', '30.179861']
['10/27/2014', '9:17:22 AM', '1.046431E-1', '1.000285E+0', '1.046017E-1', '0.000000E+0', '0.000000E+0', '0.000000E+0', '0.000000E+0', '0.000000E+0', '0.000000E+0', '0.000000E+0', '0.000000E+0', '0.000000E+0', '25.151846', '25.593361', '24.187870', '25.199677', '26.881115', '29.968048', '29.585402', '30.252539']
['10/27/2014', '9:17:23 AM', '1.046431E-1', '1.000285E+0', '1.046017E-1', '0.000000E+0', '0.000000E+0', '0.000000E+0', '0.000000E+0', '0.000000E+0', '0.000000E+0', '0.000000E+0', '0.000000E+0', '0.000000E+0', '25.151846', '25.593361', '24.187870', '25.199677', '26.881115', '29.968048', '29.585402', '30.252539']
['10/27/2014', '9:17:24 AM', '1.046488E-1', '1.000282E+0', '1.046269E-1', '0.000000E+0', '0.000000E+0', '0.000000E+0', '0.000000E+0', '0.000000E+0', '0.000000E+0', '0.000000E+0', '0.000000E+0', '0.000000E+0', '25.144316', '25.729324', '24.150904', '25.122240', '26.917736', '29.831741', '29.335037', '29.875895']
['10/27/2014', '9:17:25 AM', '1.046488E-1', '1.000282E+0', '1.046269E-1', '0.000000E+0', '0.000000E+0', '0.000000E+0', '0.000000E+0', '0.000000E+0', '0.000000E+0', '0.000000E+0', '0.000000E+0', '0.000000E+0', '25.144316', '25.729324', '24.150904', '25.122240', '26.917736', '29.831741', '29.335037', '29.875895']
['10/27/2014', '9:17:26 AM', '1.046652E-1', '1.000283E+0', '1.046178E-1', '0.000000E+0', '0.000000E+0', '0.000000E+0', '0.000000E+0', '0.000000E+0', '0.000000E+0', '0.000000E+0', '0.000000E+0', '0.000000E+0', '25.147804', '25.736490', '24.169111', '25.283939', '26.961697', '29.872025', '29.448906', '30.080946']
['10/27/2014', '9:17:27 AM', '1.046887E-1', '1.000282E+0', '1.046440E-1', '0.000000E+0', '0.000000E+0', '0.000000E+0', '0.000000E+0', '0.000000E+0', '0.000000E+0', '0.000000E+0', '0.000000E+0', '0.000000E+0', '25.147804', '25.696020', '24.150713', '25.247147', '27.057362', '29.802116', '29.437868', '30.066372']
['10/27/2014', '9:17:28 AM', '1.046887E-1', '1.000282E+0', '1.046440E-1', '0.000000E+0', '0.000000E+0', '0.000000E+0', '0.000000E+0', '0.000000E+0', '0.000000E+0', '0.000000E+0', '0.000000E+0', '0.000000E+0', '25.147804', '25.696020', '24.150713', '25.247147', '27.057362', '29.802116', '29.437868', '30.066372']
['10/27/2014', '9:17:29 AM', '1.046850E-1', '1.000281E+0', '1.046657E-1', '0.000000E+0', '0.000000E+0', '0.000000E+0', '0.000000E+0', '0.000000E+0', '0.000000E+0', '0.000000E+0', '0.000000E+0', '0.000000E+0', '25.151121', '25.581600', '24.073088', '25.217348', '26.950298', '29.764961', '29.360241', '29.816473']
['10/27/2014', '9:17:30 AM', '1.046850E-1', '1.000281E+0', '1.046657E-1', '0.000000E+0', '0.000000E+0', '0.000000E+0', '0.000000E+0', '0.000000E+0', '0.000000E+0', '0.000000E+0', '0.000000E+0', '0.000000E+0', '25.151121', '25.581600', '24.073088', '25.217348', '26.950298', '29.764961', '29.360241', '29.816473']
['10/27/2014', '9:17:31 AM', '1.046793E-1', '1.000281E+0', '1.046601E-1', '0.000000E+0', '0.000000E+0', '0.000000E+0', '0.000000E+0', '0.000000E+0', '0.000000E+0', '0.000000E+0', '0.000000E+0', '0.000000E+0', '25.147442', '25.478579', '24.065727', '25.132725', '26.935579', '29.779680', '29.349203', '29.897415']
['10/27/2014', '9:17:32 AM', '1.046793E-1', '1.000281E+0', '1.046601E-1', '0.000000E+0', '0.000000E+0', '0.000000E+0', '0.000000E+0', '0.000000E+0', '0.000000E+0', '0.000000E+0', '0.000000E+0', '0.000000E+0', '25.147442', '25.478579', '24.065727', '25.132725', '26.935579', '29.779680', '29.349203', '29.897415']
['10/27/2014', '9:17:33 AM', '1.047039E-1', '1.000281E+0', '1.046491E-1', '0.000000E+0', '0.000000E+0', '0.000000E+0', '0.000000E+0', '0.000000E+0', '0.000000E+0', '0.000000E+0', '0.000000E+0', '0.000000E+0', '25.143593', '25.460012', '24.050840', '25.132553', '26.802956', '29.720640', '29.131954', '29.705921']
['10/27/2014', '9:17:34 AM', '1.047089E-1', '1.000284E+0', '1.046699E-1', '0.000000E+0', '0.000000E+0', '0.000000E+0', '0.000000E+0', '0.000000E+0', '0.000000E+0', '0.000000E+0', '0.000000E+0', '0.000000E+0', '25.147100', '25.404652', '24.050671', '25.136063', '26.721840', '29.665279', '29.194330', '29.746223']
['10/27/2014', '9:17:35 AM', '1.047089E-1', '1.000284E+0', '1.046699E-1', '0.000000E+0', '0.000000E+0', '0.000000E+0', '0.000000E+0', '0.000000E+0', '0.000000E+0', '0.000000E+0', '0.000000E+0', '0.000000E+0', '25.147100', '25.404652', '24.050671', '25.136063', '26.721840', '29.665279', '29.194330', '29.746223']
['10/27/2014', '9:17:36 AM', '1.046797E-1', '1.000282E+0', '1.046729E-1', '0.000000E+0', '0.000000E+0', '0.000000E+0', '0.000000E+0', '0.000000E+0', '0.000000E+0', '0.000000E+0', '0.000000E+0', '0.000000E+0', '25.139547', '25.400778', '24.043118', '25.213133', '26.817307', '29.815937', '29.330269', '29.918957']
['10/27/2014', '9:17:37 AM', '1.046797E-1', '1.000282E+0', '1.046729E-1', '0.000000E+0', '0.000000E+0', '0.000000E+0', '0.000000E+0', '0.000000E+0', '0.000000E+0', '0.000000E+0', '0.000000E+0', '0.000000E+0', '25.139547', '25.400778', '24.043118', '25.213133', '26.817307', '29.815937', '29.330269', '29.918957']
['10/27/2014', '9:17:38 AM', '1.047046E-1', '1.000284E+0', '1.046532E-1', '0.000000E+0', '0.000000E+0', '0.000000E+0', '0.000000E+0', '0.000000E+0', '0.000000E+0', '0.000000E+0', '0.000000E+0', '0.000000E+0', '25.146906', '25.356627', '24.035757', '25.069641', '26.776834', '29.918957', '29.514235', '30.090986']
['10/27/2014', '9:17:39 AM', '1.047046E-1', '1.000284E+0', '1.046532E-1', '0.000000E+0', '0.000000E+0', '0.000000E+0', '0.000000E+0', '0.000000E+0', '0.000000E+0', '0.000000E+0', '0.000000E+0', '0.000000E+0', '25.146906', '25.356627', '24.035757', '25.069641', '26.776834', '29.918957', '29.514235', '30.090986']
['10/27/2014', '9:17:40 AM', '1.046687E-1', '1.000283E+0', '1.046319E-1', '0.000000E+0', '0.000000E+0', '0.000000E+0', '0.000000E+0', '0.000000E+0', '0.000000E+0', '0.000000E+0', '0.000000E+0', '0.000000E+0', '25.139378', '25.319662', '24.042946', '25.157774', '26.728836', '30.017950', '29.543499', '30.134537']
['10/27/2014', '9:17:41 AM', '1.046680E-1', '1.000283E+0', '1.046301E-1', '0.000000E+0', '0.000000E+0', '0.000000E+0', '0.000000E+0', '0.000000E+0', '0.000000E+0', '0.000000E+0', '0.000000E+0', '0.000000E+0', '25.146545', '25.337868', '24.086906', '25.117109', '26.765436', '29.789820', '29.355661', '29.970106']
['10/27/2014', '9:17:42 AM', '1.046680E-1', '1.000283E+0', '1.046301E-1', '0.000000E+0', '0.000000E+0', '0.000000E+0', '0.000000E+0', '0.000000E+0', '0.000000E+0', '0.000000E+0', '0.000000E+0', '0.000000E+0', '25.146545', '25.337868', '24.086906', '25.117109', '26.765436', '29.789820', '29.355661', '29.970106']
['10/27/2014', '9:17:43 AM', '1.046812E-1', '1.000282E+0', '1.046475E-1', '0.000000E+0', '0.000000E+0', '0.000000E+0', '0.000000E+0', '0.000000E+0', '0.000000E+0', '0.000000E+0', '0.000000E+0', '0.000000E+0', '25.146374', '25.271469', '24.060982', '25.131657', '26.798378', '29.925785', '29.609364', '30.228905']
['10/27/2014', '9:17:44 AM', '1.046812E-1', '1.000282E+0', '1.046475E-1', '0.000000E+0', '0.000000E+0', '0.000000E+0', '0.000000E+0', '0.000000E+0', '0.000000E+0', '0.000000E+0', '0.000000E+0', '0.000000E+0', '25.146374', '25.271469', '24.060982', '25.131657', '26.798378', '29.925785', '29.609364', '30.228905']
['10/27/2014', '9:17:45 AM', '1.046977E-1', '1.000284E+0', '1.046626E-1', '0.000000E+0', '0.000000E+0', '0.000000E+0', '0.000000E+0', '0.000000E+0', '0.000000E+0', '0.000000E+0', '0.000000E+0', '0.000000E+0', '25.146185', '25.238169', '24.038715', '25.194017', '26.820267', '29.918236', '29.381058', '29.940311']
['10/27/2014', '9:17:46 AM', '1.046977E-1', '1.000284E+0', '1.046626E-1', '0.000000E+0', '0.000000E+0', '0.000000E+0', '0.000000E+0', '0.000000E+0', '0.000000E+0', '0.000000E+0', '0.000000E+0', '0.000000E+0', '25.146185', '25.238169', '24.038715', '25.194017', '26.820267', '29.918236', '29.381058', '29.940311']
['10/27/2014', '9:17:47 AM', '1.046963E-1', '1.000284E+0', '1.046479E-1', '0.000000E+0', '0.000000E+0', '0.000000E+0', '0.000000E+0', '0.000000E+0', '0.000000E+0', '0.000000E+0', '0.000000E+0', '0.000000E+0', '25.142332', '25.249033', '24.027504', '25.219597', '26.768581', '29.918062', '29.410318', '30.159321']
['10/27/2014', '9:17:48 AM', '1.046915E-1', '1.000287E+0', '1.046464E-1', '0.000000E+0', '0.000000E+0', '0.000000E+0', '0.000000E+0', '0.000000E+0', '0.000000E+0', '0.000000E+0', '0.000000E+0', '0.000000E+0', '25.149519', '25.134804', '23.994221', '25.142160', '26.738977', '29.910532', '29.443262', '29.991476']
['10/27/2014', '9:17:49 AM', '1.046915E-1', '1.000287E+0', '1.046464E-1', '0.000000E+0', '0.000000E+0', '0.000000E+0', '0.000000E+0', '0.000000E+0', '0.000000E+0', '0.000000E+0', '0.000000E+0', '0.000000E+0', '25.149519', '25.134804', '23.994221', '25.142160', '26.738977', '29.910532', '29.443262', '29.991476']
['10/27/2014', '9:17:50 AM', '1.047059E-1', '1.000283E+0', '1.046762E-1', '0.000000E+0', '0.000000E+0', '0.000000E+0', '0.000000E+0', '0.000000E+0', '0.000000E+0', '0.000000E+0', '0.000000E+0', '0.000000E+0', '25.138290', '25.086781', '23.979311', '25.112535', '26.786617', '29.733736', '29.292217', '29.811003']
['10/27/2014', '9:17:51 AM', '1.047059E-1', '1.000283E+0', '1.046762E-1', '0.000000E+0', '0.000000E+0', '0.000000E+0', '0.000000E+0', '0.000000E+0', '0.000000E+0', '0.000000E+0', '0.000000E+0', '0.000000E+0', '25.138290', '25.086781', '23.979311', '25.112535', '26.786617', '29.733736', '29.292217', '29.811003']
['10/27/2014', '9:17:52 AM', '1.047024E-1', '1.000282E+0', '1.046720E-1', '0.000000E+0', '0.000000E+0', '0.000000E+0', '0.000000E+0', '0.000000E+0', '0.000000E+0', '0.000000E+0', '0.000000E+0', '0.000000E+0', '25.134439', '25.071892', '23.971783', '25.016703', '26.742292', '29.781395', '29.269974', '29.851303']
['10/27/2014', '9:17:53 AM', '1.047024E-1', '1.000282E+0', '1.046720E-1', '0.000000E+0', '0.000000E+0', '0.000000E+0', '0.000000E+0', '0.000000E+0', '0.000000E+0', '0.000000E+0', '0.000000E+0', '0.000000E+0', '25.134439', '25.071892', '23.971783', '25.016703', '26.742292', '29.781395', '29.269974', '29.851303']
['10/27/2014', '9:17:54 AM', '1.047023E-1', '1.000285E+0', '1.046731E-1', '0.000000E+0', '0.000000E+0', '0.000000E+0', '0.000000E+0', '0.000000E+0', '0.000000E+0', '0.000000E+0', '0.000000E+0', '0.000000E+0', '25.152836', '25.097647', '24.008575', '25.211706', '26.672386', '29.998474', '29.516487', '30.082285']
['10/27/2014', '9:17:55 AM', '1.047023E-1', '1.000285E+0', '1.046731E-1', '0.000000E+0', '0.000000E+0', '0.000000E+0', '0.000000E+0', '0.000000E+0', '0.000000E+0', '0.000000E+0', '0.000000E+0', '0.000000E+0', '25.152836', '25.097647', '24.008575', '25.211706', '26.672386', '29.998474', '29.516487', '30.082285']
['10/27/2014', '9:17:56 AM', '1.046958E-1', '1.000284E+0', '1.046680E-1', '0.000000E+0', '0.000000E+0', '0.000000E+0', '0.000000E+0', '0.000000E+0', '0.000000E+0', '0.000000E+0', '0.000000E+0', '0.000000E+0', '25.148964', '25.104813', '24.074608', '25.075378', '26.602285', '29.840071', '29.424311', '29.976204']
['10/27/2014', '9:17:57 AM', '1.046805E-1', '1.000282E+0', '1.046703E-1', '0.000000E+0', '0.000000E+0', '0.000000E+0', '0.000000E+0', '0.000000E+0', '0.000000E+0', '0.000000E+0', '0.000000E+0', '0.000000E+0', '25.141434', '25.064169', '24.026608', '24.928034', '26.576363', '29.773672', '29.284325', '29.825184']
['10/27/2014', '9:17:58 AM', '1.046805E-1', '1.000282E+0', '1.046703E-1', '0.000000E+0', '0.000000E+0', '0.000000E+0', '0.000000E+0', '0.000000E+0', '0.000000E+0', '0.000000E+0', '0.000000E+0', '0.000000E+0', '25.141434', '25.064169', '24.026608', '24.928034', '26.576363', '29.773672', '29.284325', '29.825184']
['10/27/2014', '9:18:00 AM', '1.046959E-1', '1.000284E+0', '1.046696E-1', '0.000000E+0', '0.000000E+0', '0.000000E+0', '0.000000E+0', '0.000000E+0', '0.000000E+0', '0.000000E+0', '0.000000E+0', '0.000000E+0', '25.141245', '25.019831', '24.011702', '24.964640', '26.473154', '29.788200', '29.401873', '29.946409']
['10/27/2014', '9:18:01 AM', '1.046959E-1', '1.000284E+0', '1.046696E-1', '0.000000E+0', '0.000000E+0', '0.000000E+0', '0.000000E+0', '0.000000E+0', '0.000000E+0', '0.000000E+0', '0.000000E+0', '0.000000E+0', '25.141245', '25.019831', '24.011702', '24.964640', '26.473154', '29.788200', '29.401873', '29.946409']
['10/27/2014', '9:18:02 AM', '1.047051E-1', '1.000284E+0', '1.046782E-1', '0.000000E+0', '0.000000E+0', '0.000000E+0', '0.000000E+0', '0.000000E+0', '0.000000E+0', '0.000000E+0', '0.000000E+0', '0.000000E+0', '25.137568', '25.133886', '24.030098', '24.957281', '26.451077', '29.795557', '29.262062', '29.769806']
['10/27/2014', '9:18:03 AM', '1.047051E-1', '1.000284E+0', '1.046782E-1', '0.000000E+0', '0.000000E+0', '0.000000E+0', '0.000000E+0', '0.000000E+0', '0.000000E+0', '0.000000E+0', '0.000000E+0', '0.000000E+0', '25.137568', '25.133886', '24.030098', '24.957281', '26.451077', '29.795557', '29.262062', '29.769806']
['10/27/2014', '9:18:04 AM', '1.047087E-1', '1.000283E+0', '1.046592E-1', '0.000000E+0', '0.000000E+0', '0.000000E+0', '0.000000E+0', '0.000000E+0', '0.000000E+0', '0.000000E+0', '0.000000E+0', '0.000000E+0', '25.133713', '25.291924', '24.110868', '24.905598', '26.318447', '29.935200', '29.501043', '30.165361']
['10/27/2014', '9:18:05 AM', '1.047029E-1', '1.000285E+0', '1.046566E-1', '0.000000E+0', '0.000000E+0', '0.000000E+0', '0.000000E+0', '0.000000E+0', '0.000000E+0', '0.000000E+0', '0.000000E+0', '0.000000E+0', '25.140884', '25.192392', '24.107002', '24.791349', '26.332977', '29.957085', '29.519251', '30.012156']
['10/27/2014', '9:18:06 AM', '1.047029E-1', '1.000285E+0', '1.046566E-1', '0.000000E+0', '0.000000E+0', '0.000000E+0', '0.000000E+0', '0.000000E+0', '0.000000E+0', '0.000000E+0', '0.000000E+0', '0.000000E+0', '25.140884', '25.192392', '24.107002', '24.791349', '26.332977', '29.957085', '29.519251', '30.012156']
['10/27/2014', '9:18:07 AM', '1.046943E-1', '1.000283E+0', '1.046661E-1', '0.000000E+0', '0.000000E+0', '0.000000E+0', '0.000000E+0', '0.000000E+0', '0.000000E+0', '0.000000E+0', '0.000000E+0', '0.000000E+0', '25.151560', '25.136843', '24.091923', '24.787310', '26.233274', '29.927292', '29.441624', '29.953043']
['10/27/2014', '9:18:08 AM', '1.046943E-1', '1.000283E+0', '1.046661E-1', '0.000000E+0', '0.000000E+0', '0.000000E+0', '0.000000E+0', '0.000000E+0', '0.000000E+0', '0.000000E+0', '0.000000E+0', '0.000000E+0', '25.151560', '25.136843', '24.091923', '24.787310', '26.233274', '29.927292', '29.441624', '29.953043']
['10/27/2014', '9:18:09 AM', '1.047064E-1', '1.000282E+0', '1.046636E-1', '0.000000E+0', '0.000000E+0', '0.000000E+0', '0.000000E+0', '0.000000E+0', '0.000000E+0', '0.000000E+0', '0.000000E+0', '0.000000E+0', '25.140522', '25.111088', '24.069845', '24.849857', '26.214876', '29.585115', '29.246618', '29.802195']
['10/27/2014', '9:18:10 AM', '1.047064E-1', '1.000282E+0', '1.046636E-1', '0.000000E+0', '0.000000E+0', '0.000000E+0', '0.000000E+0', '0.000000E+0', '0.000000E+0', '0.000000E+0', '0.000000E+0', '0.000000E+0', '25.140522', '25.111088', '24.069845', '24.849857', '26.214876', '29.585115', '29.246618', '29.802195']
['10/27/2014', '9:18:11 AM', '1.046927E-1', '1.000283E+0', '1.046684E-1', '0.000000E+0', '0.000000E+0', '0.000000E+0', '0.000000E+0', '0.000000E+0', '0.000000E+0', '0.000000E+0', '0.000000E+0', '0.000000E+0', '25.136669', '25.085159', '24.084391', '24.985817', '26.288290', '29.908718', '29.470884', '30.102709']
['10/27/2014', '9:18:12 AM', '1.046927E-1', '1.000283E+0', '1.046684E-1', '0.000000E+0', '0.000000E+0', '0.000000E+0', '0.000000E+0', '0.000000E+0', '0.000000E+0', '0.000000E+0', '0.000000E+0', '0.000000E+0', '25.136669', '25.085159', '24.084391', '24.985817', '26.288290', '29.908718', '29.470884', '30.102709']
['10/27/2014', '9:18:13 AM', '1.047076E-1', '1.000285E+0', '1.046741E-1', '0.000000E+0', '0.000000E+0', '0.000000E+0', '0.000000E+0', '0.000000E+0', '0.000000E+0', '0.000000E+0', '0.000000E+0', '0.000000E+0', '25.144028', '25.055725', '24.080709', '24.893835', '26.310366', '29.905041', '29.400974', '30.073561']
['10/27/2014', '9:18:14 AM', '1.046989E-1', '1.000284E+0', '1.046728E-1', '0.000000E+0', '0.000000E+0', '0.000000E+0', '0.000000E+0', '0.000000E+0', '0.000000E+0', '0.000000E+0', '0.000000E+0', '0.000000E+0', '25.139990', '25.055367', '24.028841', '24.794136', '26.390951', '29.698641', '29.249765', '29.827417']
['10/27/2014', '9:18:15 AM', '1.046989E-1', '1.000284E+0', '1.046728E-1', '0.000000E+0', '0.000000E+0', '0.000000E+0', '0.000000E+0', '0.000000E+0', '0.000000E+0', '0.000000E+0', '0.000000E+0', '0.000000E+0', '25.139990', '25.055367', '24.028841', '24.794136', '26.390951', '29.698641', '29.249765', '29.827417']
['10/27/2014', '9:18:16 AM', '1.047151E-1', '1.000285E+0', '1.046768E-1', '0.000000E+0', '0.000000E+0', '0.000000E+0', '0.000000E+0', '0.000000E+0', '0.000000E+0', '0.000000E+0', '0.000000E+0', '0.000000E+0', '25.139990', '25.022251', '24.032520', '24.683756', '26.273214', '29.867889', '29.459484', '30.029486']
['10/27/2014', '9:18:17 AM', '1.047151E-1', '1.000285E+0', '1.046768E-1', '0.000000E+0', '0.000000E+0', '0.000000E+0', '0.000000E+0', '0.000000E+0', '0.000000E+0', '0.000000E+0', '0.000000E+0', '0.000000E+0', '25.139990', '25.022251', '24.032520', '24.683756', '26.273214', '29.867889', '29.459484', '30.029486']
['10/27/2014', '9:18:18 AM', '1.047069E-1', '1.000284E+0', '1.046722E-1', '0.000000E+0', '0.000000E+0', '0.000000E+0', '0.000000E+0', '0.000000E+0', '0.000000E+0', '0.000000E+0', '0.000000E+0', '0.000000E+0', '25.128778', '24.985285', '24.039705', '24.863867', '26.427568', '29.635920', '29.275349', '29.823563']
['10/27/2014', '9:18:19 AM', '1.046959E-1', '1.000282E+0', '1.046684E-1', '0.000000E+0', '0.000000E+0', '0.000000E+0', '0.000000E+0', '0.000000E+0', '0.000000E+0', '0.000000E+0', '0.000000E+0', '0.000000E+0', '25.143303', '25.062359', '24.039513', '24.907827', '26.456814', '30.098349', '29.635727', '30.076488']
['10/27/2014', '9:18:20 AM', '1.046959E-1', '1.000282E+0', '1.046684E-1', '0.000000E+0', '0.000000E+0', '0.000000E+0', '0.000000E+0', '0.000000E+0', '0.000000E+0', '0.000000E+0', '0.000000E+0', '0.000000E+0', '25.143303', '25.062359', '24.039513', '24.907827', '26.456814', '30.098349', '29.635727', '30.076488']
['10/27/2014', '9:18:21 AM', '1.047040E-1', '1.000282E+0', '1.046724E-1', '0.000000E+0', '0.000000E+0', '0.000000E+0', '0.000000E+0', '0.000000E+0', '0.000000E+0', '0.000000E+0', '0.000000E+0', '0.000000E+0', '25.146809', '24.929729', '24.024624', '24.705294', '26.456638', '29.801123', '29.311777', '29.859989']
['10/27/2014', '9:18:22 AM', '1.047040E-1', '1.000282E+0', '1.046724E-1', '0.000000E+0', '0.000000E+0', '0.000000E+0', '0.000000E+0', '0.000000E+0', '0.000000E+0', '0.000000E+0', '0.000000E+0', '0.000000E+0', '25.146809', '24.929729', '24.024624', '24.705294', '26.456638', '29.801123', '29.311777', '29.859989']
['10/27/2014', '9:18:23 AM', '1.047007E-1', '1.000284E+0', '1.046740E-1', '0.000000E+0', '0.000000E+0', '0.000000E+0', '0.000000E+0', '0.000000E+0', '0.000000E+0', '0.000000E+0', '0.000000E+0', '0.000000E+0', '25.139263', '24.977373', '24.002359', '24.694065', '26.364470', '29.583855', '29.249039', '29.878199']
['10/27/2014', '9:18:24 AM', '1.047007E-1', '1.000284E+0', '1.046740E-1', '0.000000E+0', '0.000000E+0', '0.000000E+0', '0.000000E+0', '0.000000E+0', '0.000000E+0', '0.000000E+0', '0.000000E+0', '0.000000E+0', '25.139263', '24.977373', '24.002359', '24.694065', '26.364470', '29.583855', '29.249039', '29.878199']
['10/27/2014', '9:18:25 AM', '1.047032E-1', '1.000284E+0', '1.046699E-1', '0.000000E+0', '0.000000E+0', '0.000000E+0', '0.000000E+0', '0.000000E+0', '0.000000E+0', '0.000000E+0', '0.000000E+0', '0.000000E+0', '25.142941', '24.984732', '24.017076', '24.804447', '26.474848', '29.856123', '29.433002', '29.881878']
['10/27/2014', '9:18:26 AM', '1.047032E-1', '1.000284E+0', '1.046699E-1', '0.000000E+0', '0.000000E+0', '0.000000E+0', '0.000000E+0', '0.000000E+0', '0.000000E+0', '0.000000E+0', '0.000000E+0', '0.000000E+0', '25.142941', '24.984732', '24.017076', '24.804447', '26.474848', '29.856123', '29.433002', '29.881878']
['10/27/2014', '9:18:27 AM', '1.047016E-1', '1.000285E+0', '1.046695E-1', '0.000000E+0', '0.000000E+0', '0.000000E+0', '0.000000E+0', '0.000000E+0', '0.000000E+0', '0.000000E+0', '0.000000E+0', '0.000000E+0', '25.150127', '25.094938', '24.024260', '24.841064', '26.445240', '29.797081', '29.318773', '29.881706']
['10/27/2014', '9:18:28 AM', '1.046778E-1', '1.000286E+0', '1.046515E-1', '0.000000E+0', '0.000000E+0', '0.000000E+0', '0.000000E+0', '0.000000E+0', '0.000000E+0', '0.000000E+0', '0.000000E+0', '0.000000E+0', '25.138899', '25.054276', '24.009356', '24.844557', '26.463448', '29.800573', '29.370094', '29.977177']
['10/27/2014', '9:18:29 AM', '1.046778E-1', '1.000286E+0', '1.046515E-1', '0.000000E+0', '0.000000E+0', '0.000000E+0', '0.000000E+0', '0.000000E+0', '0.000000E+0', '0.000000E+0', '0.000000E+0', '0.000000E+0', '25.138899', '25.054276', '24.009356', '24.844557', '26.463448', '29.800573', '29.370094', '29.977177']
['10/27/2014', '9:18:30 AM', '1.046769E-1', '1.000284E+0', '1.046521E-1', '0.000000E+0', '0.000000E+0', '0.000000E+0', '0.000000E+0', '0.000000E+0', '0.000000E+0', '0.000000E+0', '0.000000E+0', '0.000000E+0', '25.131542', '25.043238', '24.001997', '24.943897', '26.511278', '29.822649', '29.388491', '29.907272']
['10/27/2014', '9:18:31 AM', '1.046769E-1', '1.000284E+0', '1.046521E-1', '0.000000E+0', '0.000000E+0', '0.000000E+0', '0.000000E+0', '0.000000E+0', '0.000000E+0', '0.000000E+0', '0.000000E+0', '0.000000E+0', '25.131542', '25.043238', '24.001997', '24.943897', '26.511278', '29.822649', '29.388491', '29.907272']
['10/27/2014', '9:18:32 AM', '1.046777E-1', '1.000288E+0', '1.046369E-1', '0.000000E+0', '0.000000E+0', '0.000000E+0', '0.000000E+0', '0.000000E+0', '0.000000E+0', '0.000000E+0', '0.000000E+0', '0.000000E+0', '25.131367', '25.157124', '24.001823', '25.112970', '26.433842', '29.590679', '29.226427', '29.896059']
['10/27/2014', '9:18:33 AM', '1.046777E-1', '1.000288E+0', '1.046369E-1', '0.000000E+0', '0.000000E+0', '0.000000E+0', '0.000000E+0', '0.000000E+0', '0.000000E+0', '0.000000E+0', '0.000000E+0', '0.000000E+0', '25.131367', '25.157124', '24.001823', '25.112970', '26.433842', '29.590679', '29.226427', '29.896059']
['10/27/2014', '9:18:34 AM', '1.046710E-1', '1.000288E+0', '1.046452E-1', '0.000000E+0', '0.000000E+0', '0.000000E+0', '0.000000E+0', '0.000000E+0', '0.000000E+0', '0.000000E+0', '0.000000E+0', '0.000000E+0', '25.142218', '25.050234', '23.972200', '25.035519', '26.555067', '29.940023', '29.505865', '29.958422']
['10/27/2014', '9:18:35 AM', '1.046722E-1', '1.000286E+0', '1.046418E-1', '0.000000E+0', '0.000000E+0', '0.000000E+0', '0.000000E+0', '0.000000E+0', '0.000000E+0', '0.000000E+0', '0.000000E+0', '0.000000E+0', '25.138367', '25.002234', '23.953632', '24.983837', '26.536501', '29.855228', '29.428431', '30.020594']
['10/27/2014', '9:18:36 AM', '1.046722E-1', '1.000286E+0', '1.046418E-1', '0.000000E+0', '0.000000E+0', '0.000000E+0', '0.000000E+0', '0.000000E+0', '0.000000E+0', '0.000000E+0', '0.000000E+0', '0.000000E+0', '25.138367', '25.002234', '23.953632', '24.983837', '26.536501', '29.855228', '29.428431', '30.020594']
['10/27/2014', '9:18:37 AM', '1.046714E-1', '1.000288E+0', '1.045754E-1', '0.000000E+0', '0.000000E+0', '0.000000E+0', '0.000000E+0', '0.000000E+0', '0.000000E+0', '0.000000E+0', '0.000000E+0', '0.000000E+0', '25.134687', '24.972799', '23.968351', '25.057423', '26.374611', '29.858908', '29.402676', '29.925137']
['10/27/2014', '9:18:38 AM', '1.046714E-1', '1.000288E+0', '1.045754E-1', '0.000000E+0', '0.000000E+0', '0.000000E+0', '0.000000E+0', '0.000000E+0', '0.000000E+0', '0.000000E+0', '0.000000E+0', '0.000000E+0', '25.134687', '24.972799', '23.968351', '25.057423', '26.374611', '29.858908', '29.402676', '29.925137']
['10/27/2014', '9:18:39 AM', '1.045906E-1', '1.000289E+0', '1.045288E-1', '0.000000E+0', '0.000000E+0', '0.000000E+0', '0.000000E+0', '0.000000E+0', '0.000000E+0', '0.000000E+0', '0.000000E+0', '0.000000E+0', '25.142046', '25.138367', '24.019859', '25.267143', '26.330462', '30.006020', '29.586639', '30.078886']
['10/27/2014', '9:18:40 AM', '1.045906E-1', '1.000289E+0', '1.045288E-1', '0.000000E+0', '0.000000E+0', '0.000000E+0', '0.000000E+0', '0.000000E+0', '0.000000E+0', '0.000000E+0', '0.000000E+0', '0.000000E+0', '25.142046', '25.138367', '24.019859', '25.267143', '26.330462', '30.006020', '29.586639', '30.078886']
['10/27/2014', '9:18:41 AM', '1.045506E-1', '1.000288E+0', '1.045100E-1', '0.000000E+0', '0.000000E+0', '0.000000E+0', '0.000000E+0', '0.000000E+0', '0.000000E+0', '0.000000E+0', '0.000000E+0', '0.000000E+0', '25.141682', '25.138002', '24.041573', '25.333004', '26.558210', '29.832787', '29.391273', '29.899015']
